date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
2015/05/01 16:15,1013,0.0,2.396,35.83,7.42,61.57,0.551965,13.54
2015/05/01 16:16,1013,0.0,3.667,41.77,7.31,62.49,0.652592,13.54
2015/05/01 16:17,1013,0.0,2.75,50.41,7.47,61.96,0.640753,13.54
2015/05/01 16:18,1013,0.0,1.396,51.83,7.57,61.21,0.606718,13.54
2015/05/01 16:19,1013,0.0,2.667,44.81,7.39,61.57,0.584521,13.55
2015/05/01 16:20,1013,0.0,3.208,56.42,7.38,62.03,0.534208,13.54
2015/05/01 16:21,1013,0.0,1.75,42.21,7.53,61.7,0.483895,13.55
2015/05/01 16:22,1013,0.0,1.792,76.6,7.68,61.5,0.498693,13.54
2015/05/01 16:23,1013,0.0,2.229,30.73,7.79,60.91,0.51645,13.55
2015/05/01 16:24,1013,0.0,3.167,56.83,7.6,61.4,0.512011,13.55
2015/05/01 16:25,1013,0.0,2.521,45.3,7.45,62.03,0.506092,13.55
2015/05/01 16:26,1013,0.0,2.5,67.09,7.58,61.11,0.494253,13.55
2015/05/01 16:27,1013,0.0,2.458,53.44,7.43,61.64,0.504612,13.55
2015/05/01 16:28,1013,0.0,1.771,67.05,7.5,61.9,0.512011,13.55
2015/05/01 16:29,1013,0.0,2.688,59.57,7.58,61.44,0.537167,13.55
2015/05/01 16:30,1013,0.0,3.063,79.1,7.39,61.97,0.543087,13.55
2015/05/01 16:31,1013,0.0,1.438,66.25,7.46,62.23,0.557885,13.55
2015/05/01 16:32,1013,0.0,1.958,38.84,7.61,61.74,0.550486,13.55
2015/05/01 16:33,1013,0.0,3.396,61.41,7.35,62.82,0.498693,13.55
2015/05/01 16:34,1013,0.0,2.125,61.42,7.24,63.41,0.409905,13.55
2015/05/01 16:35,1013,0.0,1.563,51.54,7.38,62.43,0.51793,13.56
2015/05/01 16:36,1013,0.0,3.604,42.71,7.31,62.69,0.531248,13.55
2015/05/01 16:37,1013,0.0,3.5,39.52,7.18,62.95,0.546046,13.55
2015/05/01 16:38,1013,0.0,3.083,44.23,7.15,63.61,0.554925,13.56
2015/05/01 16:39,1013,0.0,1.792,64.9,7.32,62.88,0.568243,13.56
2015/05/01 16:40,1013,0.0,2.125,42.44,7.4,62.62,0.583041,13.56
